measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,141,Egypt,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,37064.39775,62815.25981,20278.98905
5,Prevalence,50,Montenegro,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001485236,0.002476583,0.000848768
5,Prevalence,48,Hungary,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001487923,0.002403832,0.000822221
5,Prevalence,198,Zimbabwe,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001489414,0.002404831,0.000846232
5,Prevalence,127,El Salvador,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,248.2040895,406.5560077,148.2952669
5,Prevalence,127,El Salvador,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,313.7286213,518.8477162,182.143031
5,Prevalence,127,El Salvador,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,561.9327108,940.1841276,333.8662372
5,Prevalence,35,Georgia,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001489563,0.00253085,0.00081021
5,Prevalence,200,Benin,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001492382,0.002456326,0.000858601
5,Prevalence,53,Serbia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001497334,0.002464145,0.00083745
5,Prevalence,127,El Salvador,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,7983.008201,11243.57151,5281.574751
5,Prevalence,127,El Salvador,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,16159.79576,23372.79143,10646.27786
5,Prevalence,127,El Salvador,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,24142.80396,34726.73411,16015.86127
5,Prevalence,173,Gabon,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00150259,0.002449007,0.000836392
5,Prevalence,37,Kyrgyzstan,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001503275,0.002559406,0.000842158
5,Prevalence,164,Nepal,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00151183,0.002555981,0.000843137
5,Prevalence,172,Equatorial Guinea,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,6103.498499,8773.341653,4087.518589
5,Prevalence,172,Equatorial Guinea,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,6179.394849,8937.306213,4041.626219
5,Prevalence,172,Equatorial Guinea,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,12282.89335,17558.47025,8241.984278
5,Prevalence,202,Cameroon,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001512018,0.002630192,0.000859848
5,Prevalence,68,Republic of Korea,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001512135,0.002544684,0.000841706
5,Prevalence,204,Chad,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001514008,0.002500799,0.000875467
5,Prevalence,172,Equatorial Guinea,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,140.1357177,224.7168592,80.70368733
5,Prevalence,172,Equatorial Guinea,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,142.7581146,232.5015234,80.97093541
5,Prevalence,172,Equatorial Guinea,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,282.8938323,444.9330535,162.4812515
5,Prevalence,17,Sri Lanka,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001516141,0.002501467,0.000889113
5,Prevalence,178,Eritrea,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00151875,0.002474163,0.000859277
5,Prevalence,40,Turkmenistan,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001526476,0.002594829,0.000874855
5,Prevalence,178,Eritrea,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,522.8576143,843.6078373,299.193171
5,Prevalence,178,Eritrea,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,683.2993312,1117.212506,384.5987073
5,Prevalence,178,Eritrea,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,1206.156946,1949.990247,683.8224563
5,Prevalence,33,Armenia,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001526519,0.00264308,0.000832699
5,Prevalence,46,Croatia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001528721,0.002562758,0.000855616
5,Prevalence,208,Guinea,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001530927,0.002526918,0.000881312
5,Prevalence,178,Eritrea,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,15294.04323,22120.05629,10229.53717
5,Prevalence,178,Eritrea,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,21441.88067,30863.57306,14515.08203
5,Prevalence,178,Eritrea,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,36735.9239,53202.66547,25189.75834
5,Prevalence,61,Republic of Moldova,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001532967,0.002581388,0.000828284
5,Prevalence,209,Guinea-Bissau,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001533187,0.002557016,0.000889888
5,Prevalence,66,Brunei Darussalam,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001536205,0.002568741,0.000864673
5,Prevalence,58,Estonia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,49.14374162,82.91267989,28.17385565
5,Prevalence,58,Estonia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,58.74034631,99.4803444,32.60208302
5,Prevalence,58,Estonia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,107.8840879,180.7965995,60.67805134
5,Prevalence,172,Equatorial Guinea,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001539316,0.002432839,0.000888563
5,Prevalence,34,Azerbaijan,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001542332,0.002556462,0.00086174
5,Prevalence,176,Comoros,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001547135,0.002483364,0.000884656
5,Prevalence,58,Estonia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,1411.704021,1971.368206,957.091177
5,Prevalence,58,Estonia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,1919.016158,2753.488941,1276.588037
5,Prevalence,58,Estonia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,3330.720179,4695.840293,2232.699669
5,Prevalence,43,Albania,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001547908,0.002682907,0.00087252
5,Prevalence,207,Ghana,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00155058,0.002501134,0.000874304
5,Prevalence,49,North Macedonia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00155059,0.002692109,0.000870511
5,Prevalence,197,Eswatini,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,116.7530941,206.1225049,61.53731633
5,Prevalence,197,Eswatini,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,144.6440435,250.1776948,73.54010082
5,Prevalence,197,Eswatini,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,261.3971376,453.9141362,135.7895237
5,Prevalence,182,Malawi,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001553363,0.002558057,0.000897285
5,Prevalence,170,Congo,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001554243,0.00263803,0.000866064
5,Prevalence,189,United Republic of Tanzania,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001555035,0.002589307,0.000858415
5,Prevalence,197,Eswatini,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,3668.679319,5237.30209,2376.640181
5,Prevalence,197,Eswatini,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,4914.581561,6986.983811,3208.319083
5,Prevalence,197,Eswatini,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,8583.260881,12140.48219,5581.860664
5,Prevalence,169,Central African Republic,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001561568,0.002639185,0.000888648
5,Prevalence,69,Singapore,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001562131,0.002601314,0.000882692
5,Prevalence,216,Senegal,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001563097,0.002667913,0.000871339
5,Prevalence,179,Ethiopia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,7148.271577,10876.14195,4382.04887
5,Prevalence,179,Ethiopia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,8535.55993,12926.74748,5173.805943
5,Prevalence,179,Ethiopia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,15683.83151,23743.95,9507.627228
5,Prevalence,68,Republic of Korea,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00156638,0.002594685,0.000890459
5,Prevalence,113,Guyana,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001568037,0.002665055,0.000854091
5,Prevalence,191,Zambia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001578749,0.002586891,0.000898527
5,Prevalence,179,Ethiopia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,275977.0808,365712.0434,204334.6019
5,Prevalence,179,Ethiopia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,345039.9588,453484.8776,258166.5366
5,Prevalence,179,Ethiopia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,621017.0396,817498.6931,462587.6256
5,Prevalence,168,Angola,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001579914,0.002659107,0.000887969
5,Prevalence,72,New Zealand,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001586795,0.002560172,0.000882224
5,Prevalence,35,Georgia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001587751,0.002713088,0.000878423
5,Prevalence,22,Fiji,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,40.71585641,69.98584082,23.7831025
5,Prevalence,22,Fiji,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,55.12958669,93.41633889,31.73865189
5,Prevalence,22,Fiji,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,95.8454431,161.9474097,55.48789391
5,Prevalence,171,Democratic Republic of the Congo,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001588563,0.002683064,0.000874683
5,Prevalence,39,Tajikistan,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001589413,0.002705306,0.000896969
5,Prevalence,195,Namibia,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001598733,0.00275797,0.00088777
5,Prevalence,22,Fiji,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,1296.853777,1815.67781,859.644064
5,Prevalence,22,Fiji,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,1826.384289,2538.41027,1233.837726
5,Prevalence,22,Fiji,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,3123.238066,4299.348261,2098.26194
5,Prevalence,175,Burundi,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001598937,0.002682334,0.000922967
5,Prevalence,177,Djibouti,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001604112,0.002596432,0.00089908
5,Prevalence,13,Malaysia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.0016065,0.002741531,0.000897826
5,Prevalence,79,Finland,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,9648.24331,13871.92059,6468.299712
5,Prevalence,79,Finland,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,17033.30689,23868.74058,11332.87059
5,Prevalence,79,Finland,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,26681.5502,37542.30487,17912.60494
5,Prevalence,52,Romania,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001607747,0.002695911,0.000889192
5,Prevalence,55,Slovenia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001614414,0.002670371,0.000887797
5,Prevalence,97,Argentina,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001617308,0.00273341,0.000928839
5,Prevalence,79,Finland,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,476.4085421,809.7292329,253.8781997
5,Prevalence,79,Finland,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,641.0654824,1088.79205,326.9468377
5,Prevalence,79,Finland,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,1117.474025,1939.789129,586.254713
5,Prevalence,44,Bosnia and Herzegovina,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001619521,0.002733401,0.000901672
5,Prevalence,181,Madagascar,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001622147,0.002695067,0.000933068
5,Prevalence,47,Czechia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001630963,0.002744709,0.000907416
5,Prevalence,80,France,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,102103.351,143199.914,68406.592
5,Prevalence,80,France,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,209303.4465,303631.3784,135943.9199
5,Prevalence,80,France,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,311406.7976,449627.52,204912.7432
5,Prevalence,119,Trinidad and Tobago,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001632682,0.002822619,0.000908041
5,Prevalence,210,Liberia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00163734,0.002793297,0.000875736
5,Prevalence,37,Kyrgyzstan,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001637457,0.00276514,0.0009147
5,Prevalence,80,France,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,6061.616542,10372.74889,3182.31139
5,Prevalence,80,France,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,9405.174929,16092.86454,4766.88193
5,Prevalence,80,France,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,15466.79147,26175.4489,7938.306075
5,Prevalence,206,Gambia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001637692,0.002729436,0.000906791
5,Prevalence,186,Seychelles,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001644097,0.002789459,0.000896036
5,Prevalence,61,Republic of Moldova,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001649068,0.002723016,0.000893982
5,Prevalence,173,Gabon,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,5559.411837,7972.185958,3605.349434
5,Prevalence,173,Gabon,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,8191.673165,11804.89341,5447.314366
5,Prevalence,173,Gabon,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,13751.085,19702.91082,9115.506769
5,Prevalence,184,Mozambique,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001653173,0.002673167,0.000956416
5,Prevalence,45,Bulgaria,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001654494,0.002839054,0.000901774
5,Prevalence,33,Armenia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001655813,0.002866661,0.000883447
5,Prevalence,173,Gabon,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,150.4487674,245.0260819,83.93598299
5,Prevalence,173,Gabon,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,195.2425189,320.8421191,109.0901651
5,Prevalence,173,Gabon,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,345.6912863,566.2698479,194.4365368
5,Prevalence,435,South Sudan,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001665413,0.002667187,0.000975232
5,Prevalence,50,Montenegro,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001667312,0.002831961,0.000926004
5,Prevalence,66,Brunei Darussalam,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001669779,0.002792197,0.000951126
5,Prevalence,206,Gambia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,4638.370105,6605.22369,3097.711468
5,Prevalence,206,Gambia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,12333.86847,17992.44908,7979.031253
5,Prevalence,206,Gambia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,16972.23857,24639.28682,11046.97269
5,Prevalence,173,Gabon,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001669868,0.002734247,0.000934777
5,Prevalence,69,Singapore,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001682538,0.00277515,0.000946787
5,Prevalence,203,Cabo Verde,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001684216,0.00285943,0.000927049
5,Prevalence,206,Gambia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,181.3896304,291.9140228,104.6777437
5,Prevalence,206,Gambia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,329.6826247,569.0996333,178.5840674
5,Prevalence,206,Gambia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,511.0722552,861.7228068,285.1391467
5,Prevalence,34,Azerbaijan,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001687188,0.002836067,0.000946201
5,Prevalence,187,Somalia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001690596,0.002802219,0.000908174
5,Prevalence,142,Iran (Islamic Republic of),1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001690773,0.002554359,0.000977895
5,Prevalence,35,Georgia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,175.7791582,301.25881,96.0378481
5,Prevalence,35,Georgia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,189.2991031,320.7274527,105.3947345
5,Prevalence,35,Georgia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,365.0782614,623.3682147,201.4551299
5,Prevalence,35,Georgia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001691588,0.002862631,0.000950088
5,Prevalence,118,Suriname,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001692551,0.002899212,0.000910566
5,Prevalence,172,Equatorial Guinea,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001702903,0.002770995,0.000968786
5,Prevalence,35,Georgia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,4706.39955,6681.530665,3072.558726
5,Prevalence,35,Georgia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,4823.174624,6861.62159,3088.577896
5,Prevalence,35,Georgia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,9529.574174,13584.95408,6085.172067
5,Prevalence,193,Botswana,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00170666,0.002821729,0.00092303
5,Prevalence,99,Uruguay,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001718738,0.002986357,0.000953067
5,Prevalence,164,Nepal,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001722708,0.002884752,0.000923219
5,Prevalence,81,Germany,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,103405.9293,150351.806,67405.06575
5,Prevalence,81,Germany,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,176823.0422,252871.4706,114372.8368
5,Prevalence,81,Germany,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,280228.9715,404953.9283,181617.3974
5,Prevalence,170,Congo,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001726242,0.002909364,0.000964664
5,Prevalence,54,Slovakia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00172659,0.002953255,0.000941274
5,Prevalence,58,Estonia,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001734167,0.002988878,0.000982942
5,Prevalence,81,Germany,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,6313.573007,11274.15543,3296.581869
5,Prevalence,81,Germany,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,8580.894914,14947.9812,4308.558077
5,Prevalence,81,Germany,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,14894.46792,26164.34357,7618.218883
5,Prevalence,185,Rwanda,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001735746,0.002778784,0.0009549
5,Prevalence,168,Angola,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001747396,0.002971495,0.00096683
5,Prevalence,178,Eritrea,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001765227,0.002904144,0.00098526
5,Prevalence,207,Ghana,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,66150.66499,96364.13231,44268.92724
5,Prevalence,207,Ghana,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,99852.48835,143754.9629,66970.82079
5,Prevalence,207,Ghana,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,166003.1533,241913.7148,111977.9695
5,Prevalence,61,Republic of Moldova,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001766502,0.002951885,0.000940726
5,Prevalence,13,Malaysia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001768441,0.00299818,0.000989541
5,Prevalence,49,North Macedonia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001769128,0.003090305,0.000969568
5,Prevalence,207,Ghana,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,2553.982193,4100.382941,1442.321898
5,Prevalence,207,Ghana,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,3158.147905,5048.574703,1788.209567
5,Prevalence,207,Ghana,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,5712.130098,9051.121041,3251.813309
5,Prevalence,102,United States of America,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001774195,0.002721746,0.000998096
5,Prevalence,191,Zambia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001781808,0.002951343,0.00102483
5,Prevalence,176,Comoros,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.0017825,0.00285222,0.001017651
5,Prevalence,82,Greece,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,19041.74532,27918.31142,12399.20745
5,Prevalence,82,Greece,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,35480.10053,50764.15879,23131.44689
5,Prevalence,82,Greece,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,54521.84586,78496.24688,35929.54201
5,Prevalence,33,Armenia,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001796308,0.003092573,0.000944701
5,Prevalence,182,Malawi,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001797586,0.0029277,0.001023588
5,Prevalence,189,United Republic of Tanzania,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001799475,0.003056862,0.000983311
5,Prevalence,82,Greece,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,1006.021764,1739.50784,487.9041651
5,Prevalence,82,Greece,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,1379.44191,2324.330321,684.9954022
5,Prevalence,82,Greece,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,2385.463674,4096.059835,1171.832583
5,Prevalence,197,Eswatini,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001803659,0.003178851,0.000932441
5,Prevalence,195,Namibia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001808139,0.003050152,0.001000413
5,Prevalence,60,Lithuania,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001817378,0.003107942,0.00100505
5,Prevalence,349,Greenland,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,3.678687885,6.113004165,1.929118195
5,Prevalence,349,Greenland,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,5.617421351,9.444706126,2.894749468
5,Prevalence,349,Greenland,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,9.296109237,15.4364504,4.815349737
5,Prevalence,190,Uganda,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001818793,0.003151578,0.000965285
5,Prevalence,173,Gabon,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00182681,0.002998466,0.001014699
5,Prevalence,183,Mauritius,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001846176,0.003309899,0.000970686
5,Prevalence,349,Greenland,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,192.8073161,272.064319,127.8162888
5,Prevalence,349,Greenland,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,391.8608591,549.410328,257.502041
5,Prevalence,349,Greenland,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,584.6681752,812.0532176,388.5359552
5,Prevalence,175,Burundi,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001852214,0.003137769,0.001058931
5,Prevalence,45,Bulgaria,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001863121,0.003198533,0.00098713
5,Prevalence,181,Madagascar,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001863793,0.003133816,0.001055789
5,Prevalence,112,Grenada,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,3.132190356,5.247075226,1.893577305
5,Prevalence,112,Grenada,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,4.296950512,7.317917321,2.458306157
5,Prevalence,112,Grenada,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,7.429140868,12.61064198,4.300148813
5,Prevalence,177,Djibouti,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00186523,0.003087004,0.001046236
5,Prevalence,57,Belarus,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.00186805,0.003223391,0.001040284
5,Prevalence,101,Canada,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001881955,0.003172353,0.001037194
5,Prevalence,112,Grenada,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,134.639228,189.6564609,90.07061924
5,Prevalence,112,Grenada,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,208.8214628,298.3516626,131.3569428
5,Prevalence,112,Grenada,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,343.4606908,488.0328108,221.4292867
5,Prevalence,58,Estonia,3,Both,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001893834,0.003257212,0.001061861
5,Prevalence,203,Cabo Verde,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001894836,0.003284779,0.001031368
5,Prevalence,184,Mozambique,2,Female,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001919258,0.003135305,0.001107537
5,Prevalence,351,Guam,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,261.0518841,368.5460597,173.9479728
5,Prevalence,351,Guam,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,289.6503744,409.2899099,198.8892692
5,Prevalence,351,Guam,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,550.7022586,764.8034547,381.0584952
5,Prevalence,194,Lesotho,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001928543,0.003392101,0.000993746
5,Prevalence,59,Latvia,1,Male,6,5-9 years,567,Depressive disorders,2,Percent,2021,0.001959873,0.003280295,0.00107375
